ID,marca,modelo,fecha,tipo_cambio,total_km,tipo_combustible,consumo,tipo_motor,tasa,precio
13284,toyota, Camry,2019,Automatic,4189,Hybrid,4.5,2.5,135.0,27550
14532,audi, RS4,2019,Semi-Auto,9000,Petrol,8.08,2.9,150.0,55495
18177,merc, CLA Class,2015,Automatic,17500,Petrol,4.58,1.6,125.0,15400
17567,bmw, X4,2020,Semi-Auto,101,Diesel,5.5,2.0,145.0,41904
15385,skoda, Kamiq,2019,Manual,2011,Petrol,4.99,1.0,145.0,17220
15864,ford, Grand C-MAX,2013,Manual,37522,Diesel,3.91,1.6,125.0,6998
18006,merc, CLS Class,2019,Semi-Auto,12057,Diesel,4.83,2.9,145.0,35499
16365,merc, CLS Class,2015,Semi-Auto,35866,Diesel,4.74,3.0,160.0,19298
14396,bmw, X4,2017,Semi-Auto,35000,Diesel,4.33,2.0,150.0,22995
18826,merc, GLS Class,2019,Semi-Auto,7650,Diesel,6.32,3.0,150.0,46931
15652,audi, A8,2019,Automatic,6269,Diesel,6.08,3.0,145.0,45000
15954,vw, Arteon,2019,Semi-Auto,5000,Diesel,4.67,2.0,145.0,29995
13811,hyundi, Santa Fe,2020,Semi-Auto,2500,Diesel,6.0,2.2,145.0,36795
15396,merc, GLS Class,2018,Automatic,10405,Diesel,6.32,3.0,145.0,43990
13086,ford, KA,2015,Manual,26333,Petrol,4.08,1.2,30.0,5995
16811,bmw, Z4,2019,Semi-Auto,9950,Petrol,6.08,2.0,145.0,31990
12623,ford, Galaxy,2016,Manual,6906,Diesel,4.16,2.0,125.0,21499
16567,toyota, GT86,2017,Manual,36100,Petrol,6.5,2.0,145.0,16995
15636,skoda, Scala,2019,Automatic,2500,Petrol,5.16,1.5,145.0,16726
14118,merc, G Class,2018,Semi-Auto,19000,Petrol,10.99,4.0,145.0,135771
17481,audi, A8,2012,Automatic,75920,Diesel,5.33,3.0,235.0,11999
12951,ford, Mustang,2016,Semi-Auto,26104,Petrol,11.31,5.0,570.0,27999
18130,vw, Scirocco,2016,Manual,24910,Diesel,4.25,2.0,20.0,12995
14010,merc, CLS Class,2012,Automatic,48579,Diesel,5.08,3.0,200.0,13199
13650,vw, Arteon,2019,Semi-Auto,11000,Diesel,4.67,2.0,145.0,24995
14141,audi, A8,2019,Semi-Auto,10090,Petrol,6.24,3.0,145.0,39995
18116,skoda, Scala,2020,Semi-Auto,1000,Petrol,4.99,1.0,145.0,21450
12212,vauxhall, GTC,2017,Manual,34404,Petrol,6.5,2.0,145.0,14950
15019,hyundi, I800,2018,Manual,36815,Diesel,8.4,2.5,145.0,15998
15201,bmw, M5,2019,Semi-Auto,4800,Petrol,8.74,4.4,145.0,65000
16523,vw, Caravelle,2016,Manual,19981,Diesel,5.5,2.0,235.0,28999
16106,skoda, Yeti,2013,Manual,43416,Diesel,4.5,2.0,150.0,7495
15926,vw, Arteon,2018,Semi-Auto,26156,Petrol,4.99,2.0,145.0,21182
14035,hyundi, I800,2019,Manual,4266,Diesel,7.42,2.5,145.0,18985
13983,merc, GLS Class,2016,Automatic,28711,Diesel,6.32,3.0,305.0,33500
14322,bmw, M4,2017,Semi-Auto,9215,Petrol,6.92,3.0,300.0,35352
19384,merc, V Class,2018,Manual,23694,Diesel,5.08,2.1,145.0,20498
17249,ford, Grand Tourneo Connect,2016,Manual,21862,Diesel,3.66,1.5,30.0,13482
14121,vw, Arteon,2019,Automatic,99,Diesel,4.5,2.0,145.0,26491
12784,vauxhall, GTC,2018,Manual,9297,Petrol,6.5,2.0,145.0,18998
13546,hyundi, I800,2016,Manual,40000,Diesel,6.24,2.5,300.0,13495
17366,ford, Mustang,2018,Manual,5572,Petrol,11.31,5.0,145.0,37500
17150,hyundi, Santa Fe,2019,Semi-Auto,3200,Diesel,5.91,2.2,145.0,30995
16748,merc, GL Class,2014,Automatic,67833,Diesel,6.66,3.0,325.0,24498
14090,merc, GL Class,2016,Automatic,25285,Diesel,4.16,2.1,125.0,24495
16410,audi, Q8,2020,Semi-Auto,3000,Diesel,7.17,3.0,145.0,63000
18768,bmw, X4,2017,Automatic,34960,Diesel,4.33,2.0,150.0,23000
12659,vw, California,2019,Automatic,10288,Diesel,7.08,2.0,260.0,57991
17370,vw, Tiguan Allspace,2019,Semi-Auto,2678,Diesel,5.33,2.0,145.0,32950
15020,vw, Caravelle,2019,Automatic,4479,Diesel,7.0,2.0,145.0,46788
15167,skoda, Kamiq,2019,Semi-Auto,4574,Petrol,5.33,1.5,150.0,20995
17609,vw, Amarok,2017,Automatic,28347,Diesel,6.5,3.0,260.0,23990
15697,ford, Edge,2018,Manual,17478,Diesel,4.83,2.0,145.0,20995
12513,vw, Shuttle,2019,Manual,925,Diesel,6.24,2.0,145.0,23489
15216,vauxhall, Vivaro,2017,Manual,30156,Diesel,4.67,1.6,160.0,15498
14856,skoda, Yeti,2016,Semi-Auto,15740,Petrol,4.58,1.2,125.0,11491
16494,ford, Galaxy,2016,Manual,40885,Diesel,4.16,2.0,125.0,16620
18948,vw, Arteon,2019,Semi-Auto,10500,Petrol,5.82,1.5,145.0,21990
19424,ford, Tourneo Connect,2016,Automatic,6000,Diesel,4.16,1.5,125.0,14995
14853,vauxhall, Combo Life,2019,Manual,500,Diesel,4.41,1.5,145.0,16990
16656,ford, Galaxy,2016,Manual,28402,Diesel,4.16,2.0,125.0,17960
15559,vw, Shuttle,2018,Manual,21369,Diesel,4.99,2.0,150.0,19498
19298,audi, A8,2020,Semi-Auto,1354,Diesel,6.0,3.0,145.0,48490
13709,merc, V Class,2018,Manual,21059,Diesel,5.08,2.1,145.0,19750
12735,bmw, X4,2015,Manual,70601,Diesel,4.5,2.0,160.0,17399
12472,ford, KA,2019,Manual,6000,Petrol,4.91,1.2,145.0,9000
15096,vw, CC,2014,Semi-Auto,60987,Diesel,4.41,2.0,145.0,8790
18790,vauxhall, GTC,2016,Manual,14112,Petrol,4.99,1.4,165.0,10498
14295,ford, Grand C-MAX,2016,Manual,30665,Petrol,4.33,1.0,30.0,11160
17006,ford, Grand C-MAX,2018,Manual,2542,Petrol,4.99,1.0,145.0,16699
15616,toyota, Avensis,2014,Manual,65000,Diesel,3.75,2.0,30.0,7250
19592,hyundi, I800,2018,Automatic,33943,Diesel,8.4,2.5,145.0,16699
15274,ford, Edge,2016,Semi-Auto,18702,Diesel,4.83,2.0,160.0,21995
15195,skoda, Yeti,2015,Manual,22758,Petrol,4.58,1.2,125.0,9995
18015,hyundi, Santa Fe,2016,Semi-Auto,47077,Diesel,5.5,2.2,235.0,16495
12690,vauxhall, Combo Life,2019,Manual,3050,Diesel,4.67,1.5,145.0,16490
18566,hyundi, IX20,2017,Automatic,8314,Petrol,5.41,1.6,160.0,9998
17205,bmw, 7 Series,2019,Semi-Auto,4884,Diesel,5.67,3.0,145.0,52990
14419,toyota, Hilux,2018,Manual,12086,Diesel,5.82,2.4,260.0,23995
16305,ford, Edge,2018,Automatic,10237,Diesel,4.91,2.0,145.0,22027
18230,vauxhall, Combo Life,2019,Manual,11685,Diesel,4.41,1.5,145.0,13998
13125,skoda, Rapid,2013,Manual,56090,Diesel,3.66,1.6,30.0,5995
19511,ford, KA,2014,Manual,49195,Petrol,4.08,1.2,30.0,4490
16481,ford, Grand Tourneo Connect,2017,Manual,24712,Diesel,3.66,1.5,30.0,15999
13954,bmw, M2,2019,Automatic,5644,Petrol,8.08,3.0,145.0,42110
14657,merc, CLS Class,2016,Semi-Auto,25536,Diesel,4.58,3.0,160.0,22998
18482,bmw, X6,2016,Semi-Auto,40246,Diesel,5.25,3.0,200.0,30572
12971,hyundi, I800,2018,Manual,36759,Diesel,8.4,2.5,145.0,15498
14808,ford, Edge,2017,Manual,22457,Diesel,4.83,2.0,145.0,19500
12229,merc, V Class,2019,Automatic,3442,Diesel,5.91,2.1,150.0,25991
15646,ford, Grand C-MAX,2016,Manual,27169,Diesel,3.66,1.5,30.0,9999
17328,hyundi, I800,2018,Manual,33113,Diesel,7.42,2.5,145.0,16280
18441,bmw, 6 Series,2019,Semi-Auto,2500,Petrol,5.5,2.0,150.0,32000
16663,merc, V Class,2019,Automatic,3000,Diesel,6.32,2.0,145.0,53581
17944,ford, Tourneo Connect,2016,Automatic,43812,Diesel,4.16,1.5,125.0,12298
19385,ford, Puma,2020,Manual,2165,Petrol,4.67,1.0,145.0,20980
15236,ford, KA,2015,Manual,8335,Petrol,4.08,1.2,30.0,5995
13471,merc, V Class,2019,Automatic,79,Diesel,5.16,2.2,145.0,39410
16825,audi, A7,2019,Automatic,7656,Diesel,6.08,3.0,145.0,37995
13206,toyota, Prius,2009,Automatic,102415,Hybrid,3.33,1.8,0.0,6500
16545,ford, Puma,2020,Manual,1255,Petrol,4.67,1.0,145.0,21990
17806,merc, GLS Class,2018,Semi-Auto,4278,Diesel,6.32,3.0,145.0,48899
17575,hyundi, Santa Fe,2016,Semi-Auto,22404,Diesel,5.57,2.2,235.0,18295
16378,bmw, X6,2019,Semi-Auto,2519,Petrol,8.91,3.0,145.0,66750
17891,merc, S Class,2002,Automatic,24000,Petrol,11.15,5.0,570.0,6995
18328,audi, A7,2014,Automatic,57000,Diesel,4.83,3.0,200.0,16990
19121,hyundi, Santa Fe,2016,Manual,39979,Diesel,4.99,2.2,200.0,16470
15662,hyundi, IX20,2013,Automatic,50150,Petrol,5.39,1.6,200.0,6995
14070,vw, Amarok,2015,Automatic,39267,Diesel,6.66,2.0,260.0,17990
14254,vw, Arteon,2019,Semi-Auto,4736,Petrol,7.17,2.0,145.0,27990
18073,merc, S Class,2019,Automatic,1350,Diesel,4.83,3.0,145.0,60970
16430,vw, Scirocco,2016,Manual,38452,Diesel,3.5,2.0,20.0,13690
17669,vauxhall, Combo Life,2019,Manual,9004,Diesel,4.41,1.5,145.0,13798
13614,vw, CC,2013,Manual,43067,Diesel,3.99,2.0,125.0,9498
14937,ford, Edge,2017,Semi-Auto,22765,Diesel,4.91,2.0,200.0,21999
17519,bmw, Z4,2020,Semi-Auto,11,Petrol,6.08,2.0,145.0,29990
13580,ford, KA,2013,Manual,41109,Petrol,4.08,1.2,30.0,4499
19538,merc, CLS Class,2017,Automatic,72383,Diesel,4.58,3.0,160.0,20886
15715,bmw, X7,2019,Semi-Auto,5349,Diesel,7.0,3.0,145.0,72798
18419,bmw, M3,2018,Semi-Auto,10222,Petrol,6.92,3.0,145.0,42202
18502,hyundi, IX20,2017,Automatic,22691,Petrol,5.41,1.6,160.0,10350
17898,hyundi, IX20,2013,Manual,42320,Petrol,5.16,1.4,145.0,6000
18807,bmw, X6,2020,Semi-Auto,9612,Diesel,6.74,3.0,145.0,55500
14434,hyundi, IX20,2013,Manual,35954,Petrol,5.16,1.4,150.0,5498
17712,toyota, Prius,2017,Automatic,12983,Hybrid,2.5,1.8,135.0,20490
13059,vw, Caddy Maxi Life,2019,Semi-Auto,13349,Diesel,5.08,2.0,145.0,18999
18997,vw, Arteon,2019,Automatic,7273,Petrol,4.83,1.5,145.0,22499
12290,skoda, Rapid,2017,Manual,36348,Petrol,4.08,1.2,30.0,7995
17275,vauxhall, Combo Life,2019,Manual,9381,Diesel,4.41,1.5,145.0,13998
14417,toyota, Prius,2016,Automatic,37908,Hybrid,2.5,1.8,0.0,18490
14832,vw, Scirocco,2014,Manual,48501,Petrol,5.33,1.4,160.0,8690
13425,toyota, Verso,2016,Automatic,15030,Petrol,5.5,1.8,200.0,12970
17247,ford, Galaxy,2019,Manual,2725,Diesel,4.25,2.0,145.0,26360
18707,bmw, Z4,2020,Semi-Auto,2200,Petrol,6.08,2.0,145.0,32495
14241,skoda, Yeti,2016,Automatic,18452,Petrol,4.58,1.2,125.0,10494
12336,audi, A7,2013,Automatic,76597,Diesel,4.91,3.0,200.0,14699
13272,vw, CC,2015,Semi-Auto,60717,Diesel,3.99,2.0,125.0,10110
16905,bmw, 6 Series,2017,Automatic,28062,Diesel,4.83,3.0,145.0,24499
19400,ford, Tourneo Connect,2016,Manual,24939,Diesel,3.83,1.5,30.0,11298
12337,toyota, Verso,2011,Manual,47570,Petrol,5.67,1.6,200.0,6795
16133,vauxhall, Combo Life,2019,Manual,1001,Diesel,4.67,1.5,145.0,17445
12149,hyundi, IX20,2017,Automatic,4076,Petrol,5.41,1.6,145.0,11199
17445,merc, V Class,2018,Manual,18831,Diesel,5.08,2.1,145.0,20498
12065,ford, Tourneo Connect,2016,Automatic,36145,Diesel,4.16,1.5,125.0,13250
15517,ford, Galaxy,2017,Manual,27678,Diesel,4.16,2.0,125.0,18495
14863,vw, Arteon,2018,Automatic,7500,Diesel,4.67,2.0,145.0,24500
14347,ford, Galaxy,2018,Semi-Auto,34715,Diesel,4.5,2.0,145.0,18000
16211,vw, Beetle,2016,Automatic,15443,Petrol,4.41,1.2,125.0,12000
13441,vauxhall, GTC,2017,Manual,25798,Diesel,3.58,1.6,30.0,9395
15041,vw, Scirocco,2017,Manual,16491,Diesel,4.25,2.0,145.0,16491
12428,toyota, Hilux,2014,Manual,93334,Diesel,6.08,2.5,260.0,9694
15582,hyundi, Santa Fe,2020,Semi-Auto,5000,Diesel,6.0,2.2,145.0,36995
15101,bmw, Z4,2015,Semi-Auto,39887,Petrol,5.67,2.0,200.0,15980
16415,skoda, Kamiq,2020,Manual,986,Petrol,4.99,1.5,145.0,18991
17168,skoda, Yeti,2013,Manual,73000,Diesel,4.99,2.0,200.0,7999
13862,vauxhall, Combo Life,2019,Manual,10500,Petrol,5.57,1.2,145.0,14980
17949,hyundi, I800,2019,Manual,1200,Diesel,7.42,2.5,145.0,23995
14482,vw, Scirocco,2017,Manual,12367,Diesel,4.41,2.0,145.0,16998
14167,hyundi, I40,2017,Manual,30000,Diesel,3.5,1.7,150.0,10995
12303,vw, Arteon,2018,Semi-Auto,4350,Diesel,4.5,2.0,145.0,22785
18677,vw, Arteon,2020,Semi-Auto,2000,Diesel,4.41,2.0,145.0,30000
14941,vw, Scirocco,2014,Manual,39864,Diesel,4.25,2.0,20.0,11500
18320,ford, Puma,2019,Manual,2029,Petrol,4.67,1.0,145.0,22500
13565,ford, Edge,2018,Manual,15413,Diesel,4.91,2.0,145.0,22000
17581,ford, Grand C-MAX,2018,Manual,21643,Petrol,4.91,1.0,145.0,11995
13806,bmw, M4,2019,Automatic,19,Petrol,7.24,3.0,145.0,48989
13880,ford, KA,2015,Manual,49942,Petrol,4.08,1.2,30.0,4450
15974,skoda, Roomster,2015,Manual,36198,Petrol,4.74,1.2,150.0,6995
13893,toyota, Avensis,2017,Manual,36961,Petrol,4.99,1.8,145.0,11998
19419,hyundi, I800,2019,Automatic,4733,Diesel,7.42,2.5,145.0,20495
17656,ford, Grand C-MAX,2017,Manual,20292,Petrol,4.33,1.0,30.0,12250
15857,bmw, X7,2020,Semi-Auto,7500,Diesel,7.49,3.0,150.0,77995
12139,vauxhall, GTC,2014,Manual,52994,Diesel,3.91,2.0,125.0,6349
15281,merc, V Class,2019,Semi-Auto,650,Diesel,6.41,2.0,145.0,48890
13950,vw, Beetle,2014,Manual,55457,Diesel,3.58,1.6,30.0,7490
13757,merc, S Class,2018,Automatic,2001,Petrol,5.75,3.0,145.0,53000
15844,bmw, i3,2016,Automatic,19995,Hybrid,0.5,0.0,0.0,19850
16960,bmw, X4,2019,Semi-Auto,10395,Diesel,5.5,2.0,150.0,35480
19127,audi, A7,2020,Semi-Auto,2410,Diesel,6.08,3.0,145.0,45890
18961,vw, Scirocco,2016,Manual,23649,Diesel,4.25,2.0,20.0,15290
14920,hyundi, IX35,2015,Manual,7000,Petrol,5.33,1.6,160.0,9950
13151,ford, Tourneo Custom,2017,Manual,51252,Diesel,5.25,2.0,200.0,17998
16778,hyundi, I40,2015,Manual,58915,Diesel,3.58,1.7,30.0,8000
14464,vw, Beetle,2013,Manual,51780,Petrol,4.91,1.2,150.0,7750
18808,merc, M Class,2015,Automatic,46023,Diesel,6.0,2.1,205.0,21643
13242,bmw, X6,2016,Semi-Auto,24864,Diesel,4.99,3.0,205.0,29480
16817,merc, CLS Class,2016,Automatic,30422,Diesel,4.16,2.1,145.0,19999
16941,merc, CLS Class,2016,Automatic,46728,Diesel,4.08,2.1,125.0,18980
16835,ford, Grand C-MAX,2016,Manual,15777,Diesel,3.66,1.5,30.0,10100
13169,skoda, Rapid,2017,Manual,58971,Petrol,4.08,1.2,30.0,7991
15308,vw, Arteon,2019,Automatic,15,Diesel,4.67,2.0,145.0,27989
12470,bmw, 8 Series,2019,Semi-Auto,12,Diesel,5.91,3.0,150.0,57000
13782,vauxhall, Zafira Tourer,2017,Manual,12845,Petrol,5.57,1.4,205.0,10480
13489,bmw, 7 Series,2012,Automatic,134000,Diesel,5.67,3.0,250.0,8750
17250,vw, Beetle,2003,Manual,87000,Petrol,5.75,1.6,260.0,1300
12348,merc, X-CLASS,2018,Automatic,3161,Diesel,7.49,3.0,260.0,39000
15371,skoda, Yeti,2016,Semi-Auto,33800,Petrol,4.58,1.2,125.0,12995
18729,ford, Galaxy,2005,Manual,114000,Petrol,8.4,2.3,305.0,1995
17529,bmw, 8 Series,2020,Semi-Auto,3242,Petrol,7.0,3.0,150.0,56990
17525,ford, Grand C-MAX,2015,Manual,58199,Diesel,3.66,1.5,30.0,9499
18977,bmw, i8,2016,Automatic,10087,Hybrid,1.75,1.5,0.0,48998
18774,merc, S Class,2019,Automatic,100,Diesel,4.5,3.0,145.0,55995
17543,vauxhall, Combo Life,2019,Manual,7742,Diesel,4.41,1.5,145.0,16490
16450,ford, KA,2017,Manual,10631,Petrol,4.08,1.2,150.0,8600
18237,vw, Arteon,2017,Semi-Auto,20545,Petrol,4.99,2.0,145.0,19795
18128,audi, Q8,2019,Automatic,2040,Diesel,7.0,3.0,145.0,51990
18117,audi, A8,2019,Automatic,2931,Diesel,5.82,3.0,145.0,37490
17675,toyota, Hilux,2018,Manual,10115,Diesel,5.82,2.4,265.0,22498
19425,hyundi, Santa Fe,2016,Manual,23828,Diesel,4.99,2.2,200.0,17298
13592,skoda, Kamiq,2019,Automatic,200,Other,5.41,1.5,145.0,20980
13093,bmw, 8 Series,2019,Semi-Auto,5529,Diesel,5.82,3.0,150.0,51980
17144,skoda, Yeti,2016,Semi-Auto,29089,Petrol,4.58,1.2,125.0,11995
12819,hyundi, IX20,2016,Manual,29099,Petrol,4.67,1.4,125.0,8199
16529,ford, Galaxy,2019,Manual,5593,Diesel,4.25,2.0,150.0,26500
12530,merc, GL Class,2018,Automatic,14026,Diesel,4.16,2.1,145.0,20899
15256,vauxhall, Zafira Tourer,2016,Manual,12886,Petrol,5.57,1.4,200.0,11400
17013,vw, Caravelle,2019,Automatic,2850,Diesel,7.17,2.0,145.0,39990
15059,vw, Caddy Maxi Life,2018,Manual,52890,Diesel,3.99,2.0,145.0,13498
14018,hyundi, Santa Fe,2019,Semi-Auto,3620,Diesel,5.5,2.2,145.0,33250
18530,hyundi, Santa Fe,2019,Semi-Auto,3735,Diesel,6.0,2.2,145.0,33999
17404,audi, S3,2015,Manual,20000,Petrol,5.82,2.0,205.0,19940
17837,vauxhall, GTC,2015,Manual,53588,Petrol,4.99,1.4,160.0,7270
15515,skoda, Kamiq,2019,Automatic,4299,Petrol,5.33,1.5,145.0,19690
13048,skoda, Yeti,2016,Automatic,29462,Petrol,4.58,1.2,125.0,11497
18433,toyota, Hilux,2017,Manual,57932,Diesel,5.82,2.4,260.0,23400
12854,vw, Tiguan Allspace,2019,Semi-Auto,9023,Diesel,4.91,2.0,150.0,28991
19144,skoda, Kamiq,2020,Semi-Auto,2500,Diesel,4.5,1.6,145.0,22500
19600,ford, Grand C-MAX,2017,Manual,23792,Petrol,4.33,1.0,30.0,11799
16878,merc, S Class,2016,Automatic,75000,Hybrid,5.55,3.5,190.0,24880
18848,ford, Edge,2016,Automatic,20028,Diesel,4.83,2.0,160.0,19419
19296,toyota, Hilux,2019,Automatic,3350,Diesel,84.01,2.4,260.0,28495
13517,toyota, Prius,2016,Automatic,27086,Hybrid,3.66,1.8,10.0,20995
14414,hyundi, I40,2017,Manual,39317,Diesel,3.5,1.7,145.0,10000
14930,vw, Jetta,2015,Manual,20173,Diesel,3.5,2.0,20.0,9298
16095,hyundi, IX20,2017,Manual,12102,Petrol,4.67,1.4,145.0,9998
12944,audi, A8,2019,Automatic,5000,Diesel,5.82,3.0,145.0,50990
18371,toyota, Avensis,2016,Manual,15118,Petrol,5.16,1.8,160.0,13298
16466,hyundi, Santa Fe,2018,Semi-Auto,17189,Diesel,5.5,2.2,145.0,21995
15457,vw, Scirocco,2016,Manual,42038,Diesel,4.41,2.0,30.0,13495
16055,merc, SLK,2013,Automatic,38490,Diesel,4.16,2.1,145.0,11300
19415,vw, Scirocco,2015,Manual,34867,Diesel,4.25,2.0,20.0,13495
15847,vw, Scirocco,2016,Manual,39022,Diesel,3.66,2.0,30.0,15495
13223,vw, CC,2013,Manual,52000,Diesel,3.91,2.0,30.0,9995
13297,vw, Caddy Maxi Life,2019,Semi-Auto,12961,Diesel,4.33,2.0,150.0,19795
17649,ford, KA,2019,Manual,1818,Petrol,4.91,1.2,145.0,11495
14709,hyundi, IX20,2012,Manual,32000,Diesel,3.66,1.6,30.0,5750
16801,skoda, Rapid,2018,Manual,23147,Petrol,3.99,1.0,145.0,10990
18143,bmw, X4,2019,Automatic,9921,Diesel,5.5,2.0,145.0,38150
15070,bmw, 8 Series,2019,Semi-Auto,2650,Diesel,5.91,3.0,145.0,61898
14242,hyundi, IX20,2017,Manual,13217,Petrol,4.67,1.4,145.0,9798
15451,bmw, X6,2013,Semi-Auto,71522,Diesel,6.16,3.0,300.0,15380
13171,skoda, Kamiq,2019,Semi-Auto,3000,Petrol,5.41,1.5,145.0,20995
19523,bmw, 7 Series,2017,Automatic,73348,Diesel,4.33,3.0,145.0,29995
14529,hyundi, Getz,2003,Automatic,59000,Petrol,6.32,1.3,260.0,2395
12411,ford, Grand Tourneo Connect,2016,Automatic,44785,Diesel,4.16,1.5,125.0,13500
12134,merc, CLS Class,2019,Semi-Auto,3194,Diesel,5.16,2.0,145.0,39999
12517,vw, Scirocco,2014,Manual,63617,Diesel,3.75,2.0,30.0,9650
14165,vauxhall, Combo Life,2019,Manual,22,Diesel,4.41,1.5,145.0,19334
18296,merc, V Class,2019,Automatic,1000,Diesel,6.41,2.0,150.0,47990
15366,ford, Galaxy,2017,Automatic,28997,Diesel,4.5,2.0,145.0,18425
13501,bmw, 7 Series,2019,Automatic,8546,Diesel,5.67,3.0,145.0,55000
14770,ford, Galaxy,2017,Manual,28563,Diesel,4.16,2.0,125.0,18500
16076,merc, V Class,2018,Manual,14941,Diesel,5.08,2.1,145.0,19998
17981,toyota, GT86,2017,Manual,12597,Petrol,6.5,2.0,145.0,17990
12795,vw, Jetta,2013,Manual,48501,Diesel,3.5,1.6,20.0,6891
15961,skoda, Scala,2019,Automatic,1000,Diesel,4.33,1.6,145.0,19995
19534,skoda, Kamiq,2019,Automatic,500,Petrol,5.33,1.5,145.0,17950
15698,audi, R8,2020,Semi-Auto,2000,Petrol,11.15,5.2,145.0,145000
15343,hyundi, Santa Fe,2019,Automatic,5732,Diesel,6.0,2.2,145.0,33799
16837,hyundi, IX20,2015,Manual,12433,Petrol,4.67,1.4,125.0,7999
12928,vauxhall, GTC,2016,Manual,25389,Petrol,4.99,1.4,160.0,7891
18160,merc, X-CLASS,2019,Automatic,9772,Diesel,6.57,2.3,265.0,22995
12579,bmw, X6,2019,Automatic,4155,Diesel,5.25,3.0,145.0,40980
15680,vw, Scirocco,2016,Manual,25832,Diesel,4.25,2.0,20.0,13750
16639,vw, Tiguan Allspace,2019,Automatic,5000,Diesel,6.74,2.0,145.0,35990
15417,toyota, Avensis,2016,Manual,34501,Petrol,4.99,1.8,145.0,11498
12059,vauxhall, Combo Life,2019,Manual,2083,Diesel,4.41,1.5,145.0,16991
16438,bmw, Z4,2013,Automatic,35554,Petrol,5.67,2.0,205.0,13700
15571,skoda, Kamiq,2019,Semi-Auto,2950,Petrol,5.41,1.5,145.0,20790
15894,vauxhall, Agila,2014,Manual,34267,Petrol,4.25,1.2,30.0,4291
12356,merc, S Class,2019,Automatic,6501,Diesel,4.5,3.0,145.0,58990
15035,bmw, X6,2016,Semi-Auto,26782,Diesel,5.25,3.0,200.0,30998
15282,merc, M Class,2015,Semi-Auto,47808,Diesel,6.0,3.0,300.0,19995
14381,merc, X-CLASS,2017,Automatic,24800,Diesel,6.57,2.3,260.0,31994
17207,merc, GL Class,2014,Automatic,42719,Diesel,4.25,2.1,145.0,14999
18287,toyota, Prius,2016,Automatic,61458,Hybrid,2.75,1.8,0.0,15995
13274,skoda, Yeti,2013,Manual,33000,Diesel,4.99,2.0,205.0,8990
16139,vw, Beetle,2014,Manual,64147,Diesel,4.08,2.0,125.0,9495
12002,hyundi, Santa Fe,2017,Semi-Auto,32467,Diesel,5.5,2.2,235.0,18991
14612,ford, KA,2015,Manual,41830,Petrol,4.08,1.2,30.0,5000
19185,bmw, X4,2016,Automatic,43751,Diesel,4.33,2.0,145.0,19250
18574,ford, KA,2013,Manual,35000,Petrol,4.08,1.2,30.0,4990
13019,merc, CLA Class,2013,Automatic,23369,Diesel,3.75,2.1,30.0,15275
19593,vauxhall, Combo Life,2019,Manual,2123,Diesel,4.67,1.5,145.0,15990
18618,vw, Scirocco,2009,Manual,79800,Petrol,6.32,2.0,260.0,5999
15542,vauxhall, Combo Life,2019,Manual,5500,Diesel,4.41,1.5,145.0,18490
15688,vw, Tiguan Allspace,2019,Automatic,5077,Diesel,6.0,2.0,145.0,30737
15851,bmw, X6,2018,Semi-Auto,7531,Diesel,5.75,3.0,145.0,40322
16796,ford, Tourneo Custom,2018,Manual,6896,Diesel,5.25,2.0,145.0,15499
12070,ford, Tourneo Custom,2019,Manual,10450,Diesel,7.42,2.0,145.0,29500
12555,vw, CC,2016,Automatic,74360,Diesel,4.16,2.0,125.0,11440
12927,skoda, Yeti,2016,Semi-Auto,33033,Petrol,4.58,1.2,125.0,12299
14082,merc, GLS Class,2020,Semi-Auto,3999,Diesel,7.74,3.0,145.0,76980
19247,vw, Arteon,2019,Automatic,2411,Diesel,5.33,2.0,145.0,25225
19282,ford, Galaxy,2019,Automatic,8156,Diesel,4.33,2.0,145.0,26495
14373,merc, S Class,2015,Semi-Auto,35236,Diesel,4.91,3.0,200.0,27498
17075,toyota, Hilux,2017,Manual,53830,Diesel,5.82,2.4,260.0,18995
12255,merc, CLS Class,2016,Automatic,32611,Diesel,4.74,3.0,165.0,22684
13066,merc, S Class,2016,Automatic,54318,Diesel,4.91,3.0,200.0,27491
13536,merc, V Class,2020,Semi-Auto,1000,Diesel,6.41,2.0,145.0,49879
18283,hyundi, Santa Fe,2016,Manual,37444,Diesel,5.08,2.2,205.0,15400
18617,bmw, X4,2019,Semi-Auto,10792,Diesel,5.5,2.0,150.0,33898
17693,hyundi, IX35,2014,Manual,77877,Diesel,4.41,1.7,145.0,7189
13370,hyundi, I40,2016,Automatic,27712,Diesel,4.16,1.7,125.0,11400
16439,hyundi, Santa Fe,2019,Semi-Auto,1173,Diesel,6.0,2.2,145.0,33900
18084,audi, R8,2019,Automatic,100,Petrol,9.76,5.2,145.0,125000
19020,hyundi, I40,2019,Manual,12000,Diesel,4.33,1.6,145.0,15495
17524,bmw, M4,2015,Semi-Auto,26637,Petrol,6.92,3.0,300.0,29990
13531,toyota, Avensis,2012,Manual,23509,Petrol,5.41,1.8,200.0,8134
18148,hyundi, I40,2015,Manual,53441,Diesel,3.75,1.7,30.0,8000
15221,ford, KA,2014,Manual,49393,Petrol,4.08,1.2,30.0,4399
16503,toyota, Prius,2019,Automatic,6133,Hybrid,3.66,1.8,135.0,22750
18141,toyota, GT86,2019,Semi-Auto,16241,Petrol,7.17,2.0,145.0,22200
